username,date,tweet
michael_saylor,2021-02-25,"Civilization is based on clean energy, clean water, clean communication, &amp; clean money.   #Bitcoin provides corporations protection against currency devaluation as well as an option to participate in the explosive growth of the digital monetary network."
michael_saylor,2021-02-25,Traditional treasury strategies no longer work to preserve shareholder value.  Corporations need new techniques to manage the dilutive impact of monetary inflation on their balance sheet.  The best idea is #Bitcoin.
michael_saylor,2021-02-25,I will speak with @TheStalwart at 11:20 am EST today on @BloombergLive about corporate adoption of #bitcoin as a treasury reserve asset &amp; how institutional investors can benefit from a bitcoin strategy.   https://t.co/c9WZxjYvTX
michael_saylor,2021-02-25,“It is better to have a permanent income than to be fascinating.” - Oscar Wilde on #Bitcoin
michael_saylor,2021-02-24,"MicroStrategy has purchased an additional ~19,452 bitcoins for ~$1.026 billion in cash at an average price of ~$52,765 per #bitcoin. As of 2/24/2021, we #hodl ~90,531 bitcoins acquired for ~$2.171 billion at an average price of ~$23,985 per bitcoin. $MSTR   https://t.co/FbsRYhXEhn"
michael_saylor,2021-02-24,"“Far more money has been lost by investors preparing for corrections, or trying to anticipate corrections, than has been lost in corrections themselves.” – Peter Lynch on #Bitcoin"
michael_saylor,2021-02-23,"In 2020, more than three million customers purchased or sold bitcoin on $SQ Cash App, and, in January 2021, more than one million customers purchased #bitcoin for the first time. Cash App generated $1.76 billion of bitcoin revenue during Q4 of 2020, up approximately 10x YoY."
michael_saylor,2021-02-23,"Square announced today that it has purchased ~3,318 bitcoins at an aggregate purchase price of $170 million. Combined with Square’s previous purchase of $50 million in #bitcoin, this represents ~five percent of total cash, cash equivalents &amp; marketable securities as of 12/31/2020"
michael_saylor,2021-02-23,"I enjoyed my opportunity to have a constructive conversation this morning with @BeckyQuick, @andrewrsorkin, &amp; @JoeSquawk on #Bitcoin, different views on volatility, BTC's role in corporate treasuries, &amp; the evolution of bitcoin as an asset class."
michael_saylor,2021-02-23,"#Bitcoin is the dominant digital monetary network.  It reached a $1 trillion market cap faster than $AAPL, $AMZN, $GOOG, or $MSFT, and it is inevitable that billions of people will rely on it to store &amp; channel their monetary energy."
michael_saylor,2021-02-23,"#Bitcoin is for saving, not for spending.  @RussellOkung and I agree on this point &amp; would like to respectfully submit to @JanetYellen that the primary use case of bitcoin is to preserve the life savings of the people so they can achieve their hopes &amp; aspirations."
michael_saylor,2021-02-23,"""In investing, what is comfortable is rarely profitable."" - Robert Arnott on #Bitcoin"
michael_saylor,2021-02-22,"If you focus on the networks that provide our modern world with hygienic water, clean electricity, &amp; clear communications it becomes obvious why we need a digital monetary network.   #Bitcoin"
michael_saylor,2021-02-22,“Wide diversification is only required when investors do not understand what they are doing.” - Warren Buffett on #Bitcoin
michael_saylor,2021-02-21,It is only speculation if you don’t understand the technology or why you need it.  #Bitcoin
michael_saylor,2021-02-21,"What happens when all the publicly traded Bitcoin miners stop selling #bitcoin and start buying it to #hodl using publicly issued equity &amp; debt to cover their expenses?  BTC stock to flow goes to infinity, then it goes negative…"
michael_saylor,2021-02-21,Air conditioners make our world livable.  Refrigerators make our food edible.  #Bitcoin makes our money durable.  Better living thru technology powered by clean electricity.
michael_saylor,2021-02-21,"“Give me a lever long enough and a fulcrum on which to place it, and I shall move the world.” - Archimedes on #Bitcoin"
michael_saylor,2021-02-20,"“The first rule of Fight Club is: You do not talk about Fight Club.  The second rule of Fight Club is: You DO NOT talk about Fight Club.” - Tyler Durden (he meant #Bitcoin, but couldn’t talk about it)"
michael_saylor,2021-02-20,"My latest discussion with @saifedean covering the Fiat Standard &amp; the migration of the store of value function from Gold to Bonds to Equity to Bitcoin.  Gold is antiquated &amp; elitist, #Bitcoin is egalitarian, progressive, &amp; the expanding molten crypto core of the monetary planet."
michael_saylor,2021-02-20,"“The successful warrior is the average man, with laser-like focus.” - Bruce Lee on #Bitcoin"
michael_saylor,2021-02-19,"“If you want to find the secrets of the universe, think in terms of energy, frequency and vibration.” ~ Nikola Tesla on #Bitcoin"
michael_saylor,2021-02-19,MicroStrategy Completes $1.05 Billion Offering of Convertible Notes at 0% Coupon and 50% Conversion Premium with #Bitcoin Use of Funds   https://t.co/KHIyrhR8Nz
michael_saylor,2021-02-17,Gold peaked in August 2020 at the same time @MicroStrategy chose #Bitcoin as the superior asset.
michael_saylor,2021-02-17,"#Bitcoin never sleeps, pal."
michael_saylor,2021-02-15,You don't need to be a rocket scientist to understand #bitcoin.
michael_saylor,2021-02-15,"February 8, 2021 was an inflection point for #Bitcoin and mainstream adoption is going to accelerate as the ever more compelling logic of a digital monetary network spreads around the globe."
michael_saylor,2021-02-15,For the first time in history we can own property in cyberspace.  The greatest city of the 21st century will be built upon 21 million blocks of #bitcoin.
michael_saylor,2021-02-15,"“If life were predictable it would cease to be life, and be without flavor.” - Eleanor Roosevelt on #Bitcoin"
michael_saylor,2021-02-14,"""You are my heart, my life, my one and only thought."" - Arthur Conan Doyle on #Bitcoin"
michael_saylor,2021-02-13,“Never f- with a winning streak.” - Crash Davis on #Bitcoin  https://t.co/laEG1pMw7F
michael_saylor,2021-02-13,“The secret to success is to know something nobody else knows.” - Aristotle Onassis on #Bitcoin
michael_saylor,2021-02-12,“No force on earth can stop an idea whose time has come.” - Victor Hugo on #Bitcoin
michael_saylor,2021-02-12,“The pessimist sees difficulty in every opportunity.  The optimist sees opportunity in every difficulty.” - Winston Churchill on #Bitcoin
michael_saylor,2021-02-11,"Last week at @MicroStrategy Bitcoin for Corporations conference, I presented my views on corporate #bitcoin strategies to preserve capital, generate income, and create shareholder value.   https://t.co/qSWSQ0f5cS"
michael_saylor,2021-02-11,"If institutions want to move billion dollar blocks of money around the globe, gold is a million times more expensive than #bitcoin, and a thousand times slower.   We can’t build a modern economy on antiquated technology."
michael_saylor,2021-02-11,"#Bitcoin moves pretty fast.  If you don't stop and look around once in a while, you could miss it."
michael_saylor,2021-02-10,"#Bitcoin is engineered to convert your balance sheet from a liability to an asset. It’s a million times better than gold, it moves at the speed of light, more than 100 million people are using it now &amp; approaching 1 billion users in five years, with millennials leading the way."
michael_saylor,2021-02-10,"My latest thoughts on monetary engineering, the #bitcoin network, longevity of protocols, folly of commodity money like gold, silver, &amp; glass beads, brand strength &amp; why Buffett should love Bitcoin, decentralized mining dynamics, macro investment strategy.  https://t.co/7IZ8GIChAt"
michael_saylor,2021-02-10,"I’m honored to be included in @Cointelegraph’s Top 100 notable people in blockchain, along with so many other amazing innovators. The discovery of #Bitcoin in 2020 was certainly the highlight of my year(s), and four (4) was always my favorite number.    https://t.co/cJ91IAYWC8"
michael_saylor,2021-02-10,"The coming decade will bring the digital transformation of corporate balance sheets.   #Bitcoin is digital gold &amp; the most scarce treasury asset, making it enormously accretive to shareholder value in the current monetary environment.   https://t.co/7et9ARvj8f"
michael_saylor,2021-02-10,Companies that repurchase their stock with cash weaken their business.  Those that buyback stock with debt actually impoverish their business.  #Bitcoin on the balance sheet is a rational alternative that strengthens a capital structure to the benefit of all stakeholders.
michael_saylor,2021-02-10,“Only buy something that you’d be perfectly happy to hold if the market shuts down for ten years.” - Warren Buffett on #Bitcoin
michael_saylor,2021-02-09,"As corporations adopt #bitcoin as a treasury reserve asset on their balance sheets, they replace a non-performing asset with the best performing asset, choosing volatile appreciation over stable depreciation.  This Bitcoin Strategy benefits all shareholders over the long term."
michael_saylor,2021-02-09,Introducing Bitcoin for Everybody - a free course to educate the world on #bitcoin and assist anyone seeking to harness this digital monetary network to promote economic empowerment.     https://t.co/iqxv3vjHpg  https://t.co/VJz1kHiS8a
michael_saylor,2021-02-08,Tesla $TSLA has de-risked the acquisition of #bitcoin by public companies and accelerated the digital transformation of corporate balance sheets.  Treasurers are now thinking about how to convert a non-performing asset into the best performing asset.
michael_saylor,2021-02-08,Congratulations &amp; thank you to @elonmusk &amp; @Tesla on adding #Bitcoin  to their balance sheet.  The entire world will benefit from this leadership.   https://t.co/FVTepBqAI2
michael_saylor,2021-02-07,I dream of cities in cyberspace built on blocks of #bitcoin.
michael_saylor,2021-02-06,"Our @MicroStrategy World 2021 was a great success, with 22,031 registrants. The #Bitcoin for Corporations program attracted 8,197 attendees from 6,917 different enterprises. All sessions are free &amp; uploaded here, along with our Bitcoin Corporate Playbook.   https://t.co/8KKB7m0EvK"
michael_saylor,2021-02-06,"For billions of people, #Bitcoin represents hope."
michael_saylor,2021-02-06,A fool and his #bitcoin are soon parted.
michael_saylor,2021-02-05,24 hours. 360 degrees. 100 percent. 21 million #bitcoin.
michael_saylor,2021-02-04,The most important digital transformation is the digital transformation of your balance sheet.   #Bitcoin
michael_saylor,2021-02-04,Today we will be interviewing 10 of the most influential leaders in the #Bitcoin marketplace live.  Yesterday I was shocked by @NYDIG Ross Stevens' estimate of $25 billion in institutional $BTC assets by year end.  Now I am wondering if anyone might beat that? Join us &amp; find out.
michael_saylor,2021-02-04,"We had a surge of late registrations yesterday that maxed out our online event service provider for awhile. 20,653 official registered for #WorldNow with 5656 joining our #Bitcoin for Corporations track. If you missed it, session videos are uploaded now:   https://t.co/BKcZUGDMvi"
michael_saylor,2021-02-03,"We are excited to host #Bitcoin for Corporations today.   Response has been overwhelming, all sessions are live, and we will be covering material never before presented online.  “Stuff I wish someone had told me a year ago.”  https://t.co/BKcZUGDMvi"
michael_saylor,2021-02-02,"If you are interested in the legal considerations firms face while integrating #Bitcoin into their corporate strategy, you are not alone.   We have professionals from more than 1400 firms joining us tomorrow for this discussion.  There is still time for your legal team to attend."
michael_saylor,2021-02-02,"Check out this white paper &amp; join us tomorrow at #Bitcoin for Corporations to discuss ""Bitcoin Finance Considerations"" with Deloitte's Rob Massey (Partner &amp; Global Tax Leader) and Amy Park (Partner &amp; Blockchain / Digital Assets specialist).  https://t.co/UxxfyAaR6x"
michael_saylor,2021-02-02,"With all due respect, #Bitcoin is not a currency and it is not replacing the dollar.  It is a monetary asset rapidly replacing Gold as a store of value.  It will coexist with fiat currencies as it attracts capital from weaker safe haven assets.  Let's discuss - @SteveForbesCEO"
michael_saylor,2021-02-02,Stop worrying about #Bitcoin.   The Bitcoin Standard will outlast all of us.
michael_saylor,2021-02-02,"MicroStrategy has purchased approximately 295 bitcoins for $10.0 million in cash, at an average price of ~ $33,808 per #bitcoin. We now #hodl ~ 71,079 bitcoins acquired for $1.145 billion at average price of ~ $16,109 per bitcoin.   https://t.co/lmj3QCgKbw"
michael_saylor,2021-02-02,"My formula for success is rise early, work late, and buy #bitcoin."
michael_saylor,2021-02-01,"I have never seen so many CEOs sign up to attend one of our events.  Send yours, or come join our sessions &amp; report back to your team.  Every company can benefit from plugging into the #Bitcoin Monetary Network."
michael_saylor,2021-02-01,#Bitcoin is The Monetary Network.   Everyone needs it.   No one can stop it.   Few understand it.   https://t.co/nBKhdhiW0E
michael_saylor,2021-02-01,#Bitcoin is The Monetary Network.  People with money will join.  Then people with money will have to join.
michael_saylor,2021-01-31,#Bitcoin is for Closers!  https://t.co/tir8mN94Ab
michael_saylor,2021-01-31,#Bitcoin is designed to transfer money from the Active to the Patient.
michael_saylor,2021-01-30,"There are decades when nothing happens, and there are weeks when #bitcoin happens."
michael_saylor,2021-01-29,#Bitcoin is the signal and it's getting louder.
michael_saylor,2021-01-28,"“Going forward, we continue to plan to hold our bitcoin and invest additional excess cash flows in bitcoin. Additionally, we will explore various approaches to acquire additional bitcoin as part of our overall corporate strategy.”   https://t.co/RNs8E0XF6J"
michael_saylor,2021-01-28,#Bitcoin is a bank in cyberspace.   Deposit the amount of money you wish to keep.
michael_saylor,2021-01-28,"We are going to open source our #Bitcoin Corporate Playbook, an array of documents covering governance, legal, financial, technical &amp; accounting considerations.  Get the briefing &amp; early access at our Bitcoin for Corporations conference Feb 3/4.   https://t.co/jHAhAkIq76  https://t.co/VylvaYyyfJ"
michael_saylor,2021-01-28,"If you want the freedom to travel the world and live a nomadic lifestyle, you would do well to acquire some valuable property in cyberspace.   #Bitcoin   https://t.co/dtLZwMS8GU"
michael_saylor,2021-01-27,#Bitcoin wasn't built in a day.
michael_saylor,2021-01-27,"Start with #Gold. Eliminate complexity, corruption, constraint, convention, contention, &amp; inflation. Substitute speed, power, intelligence, equity, ability &amp; accessibility. Finish with #Bitcoin."
michael_saylor,2021-01-26,"After Massive #Bitcoin Price Boom, Here’s Why February Could Be Very Big For Bitcoin  https://t.co/xrX4Cyo3Dv"
michael_saylor,2021-01-25,"""We also believe that holding part of our Treasury reserves in #Bitcoin will be a better long-term strategy than holding US Dollars, similar to other forward-thinking companies like @MicroStrategy,” said Merrick Okamoto"
michael_saylor,2021-01-25,"Marathon Patent Group, Inc. (NASDAQ:MARA) (""Marathon"") today announced that it has purchased 4,812.66 BTC in an aggregate purchase price of $150 million via @NYDIG_BTC.   Another public company adopts #Bitcoin as a treasury reserve asset.    https://t.co/acwghygNxC"
michael_saylor,2021-01-22,"Today, I had a good discussion with @MorganLBrennan &amp; @GuyAdami about the maturation of #Bitcoin as an asset class, the acceleration of #BTC adoption by institutions, &amp; the advantages corporations are gaining as they join the #Bitcoin monetary network."
michael_saylor,2021-01-22,"MicroStrategy has purchased approximately 314 bitcoins for $10.0 million in cash in accordance with its Treasury Reserve Policy, at an average price of approximately $31,808 per bitcoin. We now hold approximately 70,784 bitcoins.   https://t.co/zMJSH29bmC"
michael_saylor,2021-01-21,"I discuss the emergence of the #Bitcoin Standard, the risks of diversification, the non-threat of regulation, the inevitability of monetary technology, the arrival of corporations, &amp; the increase of Bitcoin's monetary force."
michael_saylor,2021-01-21,In support of the #Bitcoin community we are now hosting the Bitcoin White Paper on our website &amp;  https://t.co/kZl3k7Tm4h.
michael_saylor,2021-01-21,Regulatory clarity will accelerate the adoption of #Bitcoin by corporations and institutional investors.   https://t.co/puesyEpMZ2
michael_saylor,2021-01-21,Food -&gt; Fridge Content -&gt; Cloud  Bullion -&gt; #Bitcoin
michael_saylor,2021-01-20,"Corporations adopted oil, electricity, automobiles, and the internet.   #Bitcoin is next.   https://t.co/dHYPyWGxbo"
michael_saylor,2021-01-20,"Humanity advances by engineering - civil, chemical, biomedical, metallurgical, mechanical, nautical, electrical, aeronautical, astronautical &amp; now monetary.  #Bitcoin"
michael_saylor,2021-01-19,"Like #Bitcoin, living things are volatile.   Dead things, not so much."
michael_saylor,2021-01-18,#Bitcoin is the dominant digital monetary network.  The next billion members will pay trillions to join.  You might want to join first.
michael_saylor,2021-01-17,"Rumor and speculation about stable coins, alt coins, exchanges, &amp; CBDCs are irrelevant to rational investors holding #Bitcoin as a store of value."
michael_saylor,2021-01-17,#Bitcoin is thermal armor to replace your paper vest.  Winter is coming.
michael_saylor,2021-01-16,"#Bitcoin is not a ponzi, fad, or bubble.  It is a bank in cyberspace, run by incorruptible software, offering a store of value to billions of people that have no better option.    https://t.co/ydhVNRukHp"
michael_saylor,2021-01-15,#Bitcoin is money.  Everything else is credit.
michael_saylor,2021-01-15,"#Bitcoin is emerging in 2021 as the new, compelling institutional grade safe haven asset.  Excess cash is a drag on shareholder value in the current monetary environment, so we can expect more firms to adopt Bitcoin as a treasury reserve asset.   https://t.co/v3U697RpHv"
michael_saylor,2021-01-15,"Free Education, The Mobile Wave, The Virtual Wave, Converting to Bitcoin Standard, Debunking Crypto FUD - Tether, Quantum Attacks, Regulation, HFSP, #Bitcoin Monetary Network, Investment Time Horizon, Wealth Creation Strategy   https://t.co/D6GFROuZEq"
michael_saylor,2021-01-14,"@KeithMcCullough Keith, I will thank you when you announce to the entire #HedgeyeNation that you have revised your models and that in addition to working in #Quad1, #Quad2, and #Quad3, #Bitcoin now also works in #Quad4."
michael_saylor,2021-01-14,"#Bitcoin is a feat of monetary engineering, and more closely described by the math, science, &amp; technique of aerospace engineering than the models of financial or software engineering."
michael_saylor,2021-01-14,Powering your treasury with #Bitcoin is like powering your home with #Electricity.
michael_saylor,2021-01-13,"#Bitcoin is an open, fair, &amp; equitable monetary network.  It improves as new members contribute their human &amp; financial capital, just like every country, state, city, agency, company, club, church, party, union, cooperative, association, school, institution, ideology, &amp; culture."
michael_saylor,2021-01-13,#Bitcoin is thermodynamically sound money for the economic winter that is coming.
michael_saylor,2021-01-12,"On Feb 3 &amp; 4, @MicroStrategy will host Bitcoin for Corporations. Join our officers, industry luminaries &amp; strategic vendors for a free, online, accelerated course in #Bitcoin strategy &amp; tactics to grow your company &amp; create shareholder value.   https://t.co/dHYPyWGxbo"
michael_saylor,2021-01-12,Today confirms that #Bitcoin will probably not go up at the rate of 1500% per year for more than a month at a time.
michael_saylor,2021-01-11,"Looking forward to meeting up with @Scaramucci for Round 2 on Thursday.   I intend to tell him to sell his gold, mortgage his house, and buy more #Bitcoin."
michael_saylor,2021-01-10,"My recent thoughts on #Bitcoin as money, the demise of Gold, de-monetizing defective assets, price discovery, hyperinflation, regulatory concerns &amp; criticisms, debt financing, crypto theory, &amp; Newtonian network dynamics shared with 200,000 cyber hornets.   https://t.co/p712F45kSR"
michael_saylor,2021-01-09,#Bitcoin is a masterpiece of monetary engineering.
michael_saylor,2021-01-08,"""I shall be telling this with a sigh Somewhere ages and ages hence:  Two roads diverged in a wood, and I— I took the one less traveled by, And that has made all the difference.""  #Bitcoin, not Gold."
michael_saylor,2021-01-08,#Bitcoin is the solution.  Everything else is noise.
michael_saylor,2021-01-07,"#Bitcoin is Digital Gold - harder, smarter, faster, &amp; stronger.  https://t.co/b7IlNiFvEl"
michael_saylor,2021-01-07,Everyone needs a #Bitcoin Strategy.   https://t.co/6ET81G6XnB
michael_saylor,2021-01-07,"#Bitcoin is a swarm of cyber hornets serving the goddess of wisdom, feeding on the fire of truth, exponentially growing ever smarter, faster, and stronger behind a wall of encrypted energy.  https://t.co/6krl2ldyWd"
michael_saylor,2021-01-06,"""Each U.S. citizen now has a choice. You can stay on the Fiat Standard, in which some people get to produce unlimited new units of money for free, just not you. Or opt in to the #Bitcoin Standard, in which no one gets to do that, including you.""  -Ross L. Stevens"
michael_saylor,2021-01-06,"""Warren Buffett famously called bitcoin “rat poison.” He may well be right. #Bitcoin could be rat poison, and the rat could be cash."" -Bill Miller, CFA   https://t.co/PC9OGp5mr2"
michael_saylor,2021-01-05,#Bitcoin is the first store of value in the world where supply is entirely unaffected by increased demand.  @Scaramucci   https://t.co/54MFBm3YEt
michael_saylor,2021-01-05,"#Bitcoin Theory, Medium of Exchange, Transactions &amp; Treasury, Tax, Optionality, Crypto Theory, Market Segments, SoV vs MoE vs UoM, Immortal Sovereignty, Morality, Endowments, Magic Power, Digital &amp; Crypto Integration, Rockefeller, Cyber Immortality   https://t.co/gCfKdIo63c"
michael_saylor,2021-01-04,"Sound money is essential to human prosperity.  Whether you are interested in creating shareholder value, preserving wealth, leading an enterprise, securing human dignity, or elevating mankind, this letter should be required reading in 2021.  #Bitcoin    https://t.co/aFqnd8PAEN"
michael_saylor,2021-01-03,"On the 1st business day of 2021, #Bitcoin takes its rightful place atop the Financial Times.   “No force on earth can stop an idea whose time has come”― Victor Hugo"
michael_saylor,2021-01-02,"In the 21st year of the 21st century, 21 million coins offer hope 2 every 1.   #Bitcoin"
michael_saylor,2021-01-01,"If you wish to leave the world a better place, you need to leave the money to pay for it.  #Bitcoin   https://t.co/tjcxn9VjBD"
michael_saylor,2020-12-31,#Bitcoin is the solution.   Everything else is just noise.
michael_saylor,2020-12-31,"Satoshi created a city in cyberspace, composed of 21 million city blocks, for the 21st century.  In 2021,  everyone will want a place there.  #Bitcoin"
michael_saylor,2020-12-30,@RussellOkung @VinceBiegel @PrestonPysh Congratulations on being a #Bitcoin pioneer.  I expect that others will follow your lead.
michael_saylor,2020-12-30,The destiny of money is to be encrypted.   #Bitcoin
michael_saylor,2020-12-28,"#Bitcoin is Digital Gold - Harder, Smarter, Stronger, &amp; Faster, Cyber Hornet Theory, Active &amp; Organic Defenses, Fragility of Chinese Walls &amp; Gatekeepers, Darwinian Response &amp; Network Evolution, Smart Money, Monetary Force &amp; Acceleration, Fast BTC Energy.    https://t.co/LdxBHkwtJx"
michael_saylor,2020-12-28,#Bitcoin is the world's first engineered safe-haven asset running on the world's first digital monetary network.
michael_saylor,2020-12-27,"I have been chasing after good ideas of @BarrySilbert for a decade now.   He generally gets there first, but I am not too proud to copy.  ""Better late than never.""  #Bitcoin"
michael_saylor,2020-12-27,"If you desire to avoid Fiat Tragedy, avail yourself of Bitcoin  https://t.co/uGbtzwJ4Pu."
michael_saylor,2020-12-26,"Cash is a refuge from risk, but there is a price to pay.  Would you sacrifice 98% of your opportunity to avoid the uncertainty of tomorrow?  Volatility is Vitality.  #Bitcoin is Hope.  https://t.co/TA4hVzKkHw"
michael_saylor,2020-12-24,"Whenever someone questions our #Bitcoin Strategy, I always wonder what advice the critic would give to the 44 million people in Argentina.  https://t.co/q9kRV1rJNp"
michael_saylor,2020-12-23,"#Bitcoin is the first engineered safe-haven asset running on the worlds's first digital monetary network.  As investors lose faith in Gold &amp; Bonds as safe haven assets, it makes sense for all firms to have a Bitcoin strategy.   https://t.co/kQ052tIeMG via @YouTube"
michael_saylor,2020-12-23,"We all need an investment strategy in the face of unprecedented monetary expansion &amp; uncertainty. @MicroStrategy used HyperIntelligence® to track risk-adjusted returns of currencies, indexes, metals, stocks, &amp; bonds vs BTC.  It is hard to beat a #Bitcoin  https://t.co/uGbtzwJ4Pu."
michael_saylor,2020-12-23,"Advanced Monetary Theory, Thermodynamics, Debt Fragility, Currency Toxicity, Virtues of Teamwork, Syndicated Energy, Store of Value vs. Medium of Exchange, Monetary Frequency, #Hodl Theory, Immortality, Bitcoin Value Drivers - Adoption, Technology, Inflation. Natural Laws &amp; Truth"
michael_saylor,2020-12-23,"In depth views on inflation vectors, digital networks, mobile wave, big tech, deflation, cost of capital, valuing fiat assets, zombie economies, wealth disparity, road to serfdom, moral hazard, finance strategy, flavors of money, bitcoin strategy &amp; growth, decentralized banking."
michael_saylor,2020-12-22,#BTC is an institutional grade safe haven asset &amp; solution to the store of value problem faced by everyone.  #Bitcoin is the first digital monetary network.  Corporations should convert the USD on their balance sheets to BTC to maximize shareholder value.  https://t.co/CoaVKCeu8a
michael_saylor,2020-12-22,"Money is flowing out of conventional assets into #Bitcoin due to the escalating risks of global currency devaluation, technology disruption, social dislocation &amp; political uncertainty.  This is not a “rally” or “bubble” – it’s a chain reaction spreading like a fire in cyberspace."
michael_saylor,2020-12-21,"#Bitcoin is like a battery charged with monetary energy.   Since a rational investment time horizon is ~4 years, as long as the price is trading above the 200 week moving average (200WMA), the network is powering up.  The more intensely it trades, the faster #BTC absorbs energy."
michael_saylor,2020-12-21,"Humans prosper by channeling energy. Money is the highest form of energy. Civilization forms on energy networks. #Bitcoin is the most efficient energy network in history. The fallacy of fiat, equity, property, gold, &amp; commodities as stores of value.   https://t.co/UkUlRIV2Da"
michael_saylor,2020-12-21,"MicroStrategy has purchased an additional 29,646 bitcoins for $650 million at an average price of $21,925 per #bitcoin and now #hodl an aggregate of 70,470 bitcoins purchased for $1.125 billion at an average price of $15,964 per bitcoin.   https://t.co/j6wVLXIzoa"
michael_saylor,2020-12-20,Working harder to earn a currency made weaker to invest in assets growing riskier is a road to serfdom.   #Bitcoin is the path to prosperity.
michael_saylor,2020-12-19,"#Bitcoin is an engineered monetary network.  The first of its kind.  A paradigm shift in the history of money.  Everyone needs it, no one can stop it, few understand it.   We are still early.   https://t.co/ivN3iAOjtX"
michael_saylor,2020-12-18,Big Tech will need to integrate their products with #Bitcoin to stay competitive.  All companies will need to convert their treasuries to #BTC to stay solvent.   https://t.co/AFbGlNREuD
michael_saylor,2020-12-18,Investing 1% of your portfolio in #Bitcoin is like providing 1% of your citizens water &amp; electricity.
michael_saylor,2020-12-17,"#Bitcoin is a bank in cyberspace, run by incorruptible software, offering a global, affordable, simple, &amp; secure savings account to billions of people that don’t have the option or desire to run their own hedge fund."
michael_saylor,2020-12-16,"#Bitcoin is the world’s best treasury reserve asset &amp; the emerging dominant monetary network.  It is the solution to the store of value problem faced by every individual, corporation, &amp; government on earth."
michael_saylor,2020-12-15,"Connect your phone to the mobile network, your computer to the data network, your home to the power network, &amp; your treasury to the monetary network.  #Bitcoin isn’t just an investment, it’s a way of life."
michael_saylor,2020-12-14,"Gradually then suddenly, thoughtful investors will realize that the riskiest decision they can make is to ignore or under-allocate to #Bitcoin.  A decision to invest 1% in #BTC is a decision to underperform, increase risk, or destroy wealth in the other 99% of the portfolio."
michael_saylor,2020-12-12,"#Bitcoin is the first engineered monetary network, based on the same principles used to design planes, trains, &amp; automobiles, highways, bridges, &amp; railroads, ports, airports, &amp; cities, telephones, power grids, &amp; the internet. Fix the money, fix the world.   https://t.co/vWK3nJn2EM"
michael_saylor,2020-12-12,"#Bitcoin &amp; Superhero Theory, Indestructible trumps Deadly, Antifragile Aces, Death from Above, Sea, Air &amp; Space Power, Fighting against Gravity, History determined by Energy &amp; the Laws of Thermodynamics, Technology is Magic .     https://t.co/OImFK5M31c"
michael_saylor,2020-12-11,"Every investor is in danger of losing their wealth due to the great monetary inflation.  We all need a Store of Value that is not based on fiat.  #Bitcoin is The Solution – an investment grade, safe haven, treasury reserve asset.  #BTC is our best  https://t.co/Rvf2JvyHMb."
michael_saylor,2020-12-05,"If you don’t fantasize about flaunting it, floating in it, flying in it, frolicking with it, fortifying it, or fighting over it, you should probably play it safe and just buy #Bitcoin."
michael_saylor,2020-12-04,"MicroStrategy has purchased approximately 2,574 bitcoins for $50.0 million in cash in accordance with its Treasury Reserve Policy, at an average price of approximately $19,427 per bitcoin. We now hold approximately 40,824 bitcoins.   https://t.co/nwZcM9zAXZ"
michael_saylor,2020-12-04,"Looking forward to my discussion with @cz_binance  next Tuesday as we explore ways to attract tens of trillions of new capital from investors &amp; spread the power of #Bitcoin to billions of users around the world.  Just my words, of course - he probably has greater ambitions 🔥 🚀"
michael_saylor,2020-12-04,"For #Bitcoin to emerge as the world's monetary network &amp; empower billions of people, we will need to embrace a diverse set of evolving requirements from individuals, institutions, &amp; governments with optimism, patience, humility &amp; good cheer."
michael_saylor,2020-12-02,"In keeping with the spirit of #Bitcoin, I have decided to open source my cyber hornet twitter banner.  https://t.co/7jqktdrlSz"
michael_saylor,2020-12-01,"Should the currency lose pressure, #Bitcoin masks will drop from the overhead area. Please place the mask over your own mouth and nose before assisting others.   https://t.co/QLtXG0rRC5"
michael_saylor,2020-12-01,"You don't have to invest all your money in #Bitcoin, just the money you want to keep.   https://t.co/bQjYkvRa1S"
michael_saylor,2020-12-01,Questioning the intrinsic value of #Bitcoin is about as silly as questioning the intrinsic value of New York City.
michael_saylor,2020-11-30,"#Bitcoin is the world’s best treasury reserve asset &amp; the emerging dominant monetary network.  It is the solution to the store of value problem faced by every individual, corporation, &amp; government on earth.  As this news gets out, the world is going to change for the better."
michael_saylor,2020-11-30,"Over the Thanksgiving holiday weekend, #Bitcoin operated uninterrupted for 113.5 hours vs. 3.5 hours for US capital markets.  Networks from Google, Apple, Facebook, &amp; Amazon also operated uninterrupted.  No one is going to settle for 3.1% availability from their monetary network."
michael_saylor,2020-11-29,"The same logic that compels engineers to prefer steel, aluminum, &amp; oxygen for building, flying, &amp; breathing leads me to prefer #Bitcoin for saving."
michael_saylor,2020-11-29,"You can struggle to comprehend complicated charts, analyze arbitrary assets, time terrible trades, &amp; prioritize puzzling portfolios, or you can buy #Bitcoin."
michael_saylor,2020-11-28,"First we put our communications, advertisements, inquiries, opinions, resumes, relationships, photos, music, &amp; movies on the network.  Now we are going to put our money on the network.  If you missed Microsoft, Apple, Amazon, Google &amp; Facebook, you might want to catch #Bitcoin."
michael_saylor,2020-11-27,"@Nouriel #Bitcoin is not a currency, payment network, or exchange.  It is a store of value.  You don’t address the manipulation of interest rates &amp; sovereign debt, the threats of monetary inflation, nor offer a solution to the people, so these criticisms are irrelevant &amp; not constructive."
